0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.630906058521372146e-02 5.349221090844990395e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.237439315460814038e-01 -1.812501465396152978e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.106085391868775608e-01 -4.791558671057509766e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.857009009264839916e-02 -5.900341415261557421e-01
-3.659144026381298126e-02 9.838363276476795594e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.126490191620428127e-01 -6.785768520049373365e-02 2.949430121733906951e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.067343432781316381e-01 1.183768254768627348e-02 -4.687961087435165153e-01 0.000000000000000000e+00 0.000000000000000000e+00 -4.691080276443186925e-01 -8.873768154018614462e-03 1.955276536588243519e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.943455119699090350e-01
0.000000000000000000e+00 1.057370302158126135e-01 9.896082848269907931e-03 0.000000000000000000e+00 9.409765984135676220e-02 0.000000000000000000e+00 2.905428698253100794e-01 5.853842845961054406e-03 0.000000000000000000e+00 -9.083749069293176048e-02 0.000000000000000000e+00 -4.995385091305157288e-01 5.720976814168514737e-03 0.000000000000000000e+00 -4.880823344935831254e-01 0.000000000000000000e+00 2.023323140793023833e-01 6.814027092838739579e-03 0.000000000000000000e+00 -6.039173036837502950e-01
3.406257714395883370e-03 9.644085656570308696e-02 0.000000000000000000e+00 -4.625539397765957017e-03 1.006708954605991108e-01 -7.701982440587538253e-04 3.052671921481621142e-01 0.000000000000000000e+00 -4.051156313795576530e-03 -9.946072283748391696e-02 8.795688966500361805e-04 -5.004993959058267050e-01 0.000000000000000000e+00 4.517866618770740098e-04 -5.026714609129474542e-01 8.733110398262892808e-04 1.965183272044853102e-01 0.000000000000000000e+00 2.896848826988015005e-03 -5.978052652881664653e-01
0.000000000000000000e+00 9.778976764082364381e-02 -3.758992426697229804e-04 0.000000000000000000e+00 9.551321442945938378e-02 0.000000000000000000e+00 2.993850299397534109e-01 4.079268683598088335e-04 0.000000000000000000e+00 -9.798251735180303623e-02 0.000000000000000000e+00 -4.999220163356932756e-01 -3.644593221614726361e-03 0.000000000000000000e+00 -5.008217106421152254e-01 0.000000000000000000e+00 2.042166484516328429e-01 -4.762528289512834093e-04 0.000000000000000000e+00 -6.027208230130852717e-01
0.000000000000000000e+00 1.028678559651098751e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.035208371894514590e-01 0.000000000000000000e+00 3.017677479985571010e-01 0.000000000000000000e+00 0.000000000000000000e+00 -9.753001758725585169e-02 0.000000000000000000e+00 -5.021152278174147998e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.034988251739620502e-01 0.000000000000000000e+00 2.025184729626609281e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.011044406356256253e-01
0.000000000000000000e+00 1.027133034621072472e-01 -1.988079688221749356e-03 -2.298569939003224441e-03 1.000691697542998165e-01 0.000000000000000000e+00 2.959266423394844581e-01 3.569824564875396979e-03 6.254398225727314867e-04 -9.991279677921514890e-02 0.000000000000000000e+00 -4.996570525957402809e-01 -8.892958416514406151e-04 -1.747297158641324122e-03 -5.025555842435286413e-01 0.000000000000000000e+00 2.009712392706978490e-01 -4.334851855531752021e-04 9.296705302442839812e-04 -6.049838144773509452e-01
0.000000000000000000e+00 1.032357045087593378e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.007288902197370217e-01 0.000000000000000000e+00 3.023604874448325153e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.009878634332859459e-01 0.000000000000000000e+00 -4.995102037974962772e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.066306132019352537e-01 0.000000000000000000e+00 1.994174296643287381e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.962680658143597601e-01
0.000000000000000000e+00 1.006008248715773573e-01 -1.581409111929345549e-03 0.000000000000000000e+00 1.027387909881477268e-01 0.000000000000000000e+00 2.957493029990806432e-01 1.676749606281869058e-03 0.000000000000000000e+00 -9.920418214687075353e-02 0.000000000000000000e+00 -4.996736920455159825e-01 -1.164787064279001420e-03 0.000000000000000000e+00 -5.005632732279435837e-01 0.000000000000000000e+00 1.999376412961014204e-01 -2.622152177042353424e-03 0.000000000000000000e+00 -6.025950583251628023e-01
