0.000000000000000000e+00 1.126555260002755632e-01 2.490275900049425048e-02 0.000000000000000000e+00 1.208011886846958455e-01 0.000000000000000000e+00 2.912000245434109291e-01 -3.582005881583936145e-03 0.000000000000000000e+00 -8.216516156111952629e-02 0.000000000000000000e+00 -5.352974409289664726e-01 -5.662721770973417473e-02 0.000000000000000000e+00 -5.553331967271885050e-01 0.000000000000000000e+00 1.783732887835814684e-01 -2.702095262026175948e-02 0.000000000000000000e+00 -6.401421118798792387e-01
-6.423705876281808613e-02 7.929020767120192881e-02 5.084504570697286063e-02 -3.275821120632158023e-02 1.947261309675516472e-01 3.908830590093360230e-02 3.450236539101332323e-01 4.959799955087690337e-02 -4.939127473628785597e-02 -6.451025761344734988e-02 7.277143857774180657e-02 -4.106414822922346830e-01 6.017040163564241206e-02 -5.744912634903635157e-02 -4.736699620756428808e-01 3.696977225701961883e-02 2.525760961255907322e-01 2.424311630076789181e-02 -4.321892467223821532e-02 -5.905974250857896068e-01
-7.726385605002639156e-02 2.251573326349763648e-02 -3.905371133183967863e-02 4.995406275115981537e-02 1.259566878068856532e-01 -6.981032547780108288e-02 2.101323266378026522e-01 -7.749413479021488582e-02 1.175449644010381350e-01 -1.586616420248435633e-01 9.497498947724395540e-03 -4.521148202008010153e-01 -4.237161740548375799e-03 -2.250461647758145861e-02 -4.844407401443153183e-01 8.633898863105135546e-02 2.701941942286588128e-01 8.103750536257633974e-02 -7.101915398214814212e-02 -5.800038808085821174e-01
3.179214381140536144e-02 1.251572746067706188e-01 2.973174167897150999e-02 -3.940037355660401530e-02 9.969390606847870762e-02 -3.125348826532921981e-02 2.804248892261342330e-01 -1.793012259225944260e-02 3.366920935896842992e-02 -1.018806950460022370e-01 9.025800402577485726e-02 -3.664128444822150610e-01 5.093895637183060848e-02 -1.230910556036119985e-01 -4.609367738110367596e-01 3.693110001681702836e-02 2.569800755441090101e-01 -5.938145444352588287e-03 -3.552560117654822436e-02 -6.131646764454098397e-01
-9.286217223572604262e-02 3.145072181387799370e-02 -1.085779347810265638e-01 8.411468751631043239e-02 5.963653949125891779e-02 9.341293957065290379e-03 2.988835816088482034e-01 9.265122171022906541e-03 1.627099253133065457e-02 -9.490941284178333603e-02 4.615556213658643381e-02 -4.372442250981363743e-01 3.239426030982217597e-02 -4.146773992240450346e-02 -4.633186542117398443e-01 3.867804465615401477e-02 2.368928251120812900e-01 3.659911930279668990e-02 -8.023838519514686629e-03 -5.920643879399062337e-01
-1.998607211112316678e-02 1.972245072196086857e-02 -9.441084367462382332e-02 9.073585116589072408e-02 1.673309154398358589e-02 3.489138552060608300e-03 2.353943577977811730e-01 -1.364449020381955369e-02 2.185856435795741765e-02 -1.283710772592127347e-01 -1.349217256801921172e-02 -5.077752449153505321e-01 -3.020359860313255596e-02 6.176556833335666852e-02 -5.029396716543566015e-01 -1.674218511213168559e-02 1.723894219743635770e-01 -1.347793284750242737e-02 -3.419983989951545789e-03 -5.933898932213773625e-01
-4.671843551453823407e-02 7.053338232788816664e-02 -7.115876908921880961e-02 2.852168021151497632e-03 5.885357703140862290e-02 2.090361125396616310e-02 3.300230533233476371e-01 -1.787108982746411084e-02 -4.605248922680470203e-02 -8.400611672836012789e-02 -1.921601693818304757e-02 -4.287566894385029248e-01 9.003543440063155323e-04 -3.615401201241656703e-02 -4.456464344478696105e-01 2.551241099389411557e-02 2.682293057208871012e-01 2.569549124030189730e-02 -9.500961371306178294e-02 -5.420911007552270400e-01
4.909485638537659791e-02 1.315409331321750197e-01 4.710731272726279006e-02 -2.722246034366752193e-02 8.099083288762239097e-02 -6.118732790066927496e-02 3.101720987203837598e-01 -1.000577440139576585e-02 5.668562310994815223e-03 -4.711932960782108659e-02 1.392753148942741936e-01 -3.198556883707667220e-01 1.361937728985052887e-01 -1.610861184964730297e-01 -4.239472816398717758e-01 -6.539951808875260619e-02 1.101912701058465893e-01 -6.916887224041201598e-02 1.228193804106927911e-01 -6.695415970534893679e-01
-6.722366919032174426e-02 3.818727870636242500e-02 -9.057041352173128557e-02 7.578139379806628217e-02 2.783313925057050164e-02 3.732791122999661038e-02 3.316420052365085525e-01 8.359296348684269740e-02 -2.929532882763705853e-02 -9.933527148066247092e-02 7.551299350886059303e-02 -3.959159262436901527e-01 4.916533881490457725e-02 -1.004489441666811533e-02 -5.384513965759832876e-01 -5.297209600926927608e-02 1.631931725272561529e-01 -2.405503336706387579e-02 6.300036428302902003e-02 -5.455650022743021577e-01
6.661333277782729989e-02 1.730152056050247023e-01 1.113677296887140428e-01 -1.187728329634612501e-01 1.416660536851032659e-01 4.522508051309245825e-02 4.261563878954151008e-01 5.467437795835097814e-02 -1.504297886200502699e-01 -2.787799930578674368e-02 2.224130066000206962e-01 -2.967865026003029816e-01 1.941326882148531607e-01 -1.962142691282590667e-01 -4.783747967378493282e-01 -6.574678294343491020e-03 2.355534274322170774e-01 4.257954841512938404e-02 -4.384430247149402604e-02 -5.552487040075396729e-01
