0.000000000000000000e+00
2.693917371172253605e-01
2.760475333013294730e-01
1.305908543259117760e-01
1.717208022108445975e-01
1.467611637472478470e-01
1.526116809888502512e-01
1.681573182249802567e-01
1.471028740964883119e-01
1.595068149852610639e-01
2.533516122325819020e-01
2.576749052425153855e-02
1.027384590736655015e-02
1.171103470089562056e-03
8.181530339892275142e-04
5.515227674285620328e-04
9.027048791901149663e-04
7.681536426014740288e-04
7.672780550285477263e-04
7.193453390019655287e-04
7.860933473575459083e-04
1.130376485855956155e-03
6.646978164222567403e-04
5.163868974175373893e-04
8.091221092968453469e-04
6.753698441797281737e-04
7.204586695036798100e-04
6.814118645476950837e-04
6.521835622898991850e-04
5.896679091906435527e-04
7.923320133551690512e-04
7.345873006277249496e-04
4.128950458607182549e-04
5.752135170279897404e-04
6.144579608352752778e-04
5.461996176051214834e-04
5.672522007536209441e-04
5.244180433560901135e-04
5.096036485597054723e-04
5.704139490560883579e-04
8.438132805876988069e-04
8.550920193753067024e-04
8.531009475425972016e-04
8.274640125038368104e-04
6.006882598541802122e-04
6.105612248919162037e-04
6.397144389834797697e-04
5.434048920565457547e-04
5.836541357126702337e-04
5.504441719037638783e-04
7.096330691893866288e-04
1.004729346873378757e-03
6.476723554721278229e-04
5.862456135893881698e-04
4.813896838309270868e-04
6.585171342829819344e-04
6.590983966491453837e-04
5.287267869336347709e-04
8.425659665491530862e-04
8.934878040612924746e-04
7.461157900866278439e-04
7.042762813772961280e-04
7.517108273406691160e-04
5.315997099403420864e-04
9.120413775102100950e-04
6.468479898798536317e-04
6.131420333841016953e-04
5.746032540102832126e-04
7.613218468937731249e-04
7.449932378948987679e-04
6.589852038430661857e-04
1.002610297109696354e-03
8.691881408173889045e-04
9.626673407445078632e-04
9.427299393177974865e-04
9.335486492875361446e-04
7.184285865282979489e-04
7.072453225353637690e-04
5.764518088217485776e-04
5.572172307000257483e-04
8.009576301614541958e-04
6.199663187865938089e-04
6.601847227659688941e-04
7.521440562505451836e-04
7.643129906897372329e-04
6.440035172003545725e-04
6.559146887048177390e-04
4.574841370012082018e-04
8.716366250091809806e-04
7.912608948824779173e-04
5.370935965875227531e-04
7.820726313693248527e-04
6.055090623604550762e-04
7.810013575723589009e-04
6.360037109336865975e-04
7.006312448991121192e-04
7.385376591460450849e-04
6.785584359295627425e-04
7.607525615984975882e-04
6.528160822547612353e-04
5.659909522022669526e-04
8.463411219820054631e-04
5.698982675450237848e-04
5.108205927231053434e-04
5.414826297431705104e-04
6.366221624337049323e-04
7.871693645405626648e-04
7.178661433559854494e-04
7.203933901148086745e-04
9.063724631838644338e-04
1.009652168650581336e-03
